mahaguhabharanam||s,r2,g3,m1,p,d2,n2,s.|s.,n2,d2,p,m1,r2,s|28
himavantika||s,r1,g3,p,d2,n3,s.|s.,n3,d2,p,m2,p,g3,r1,s|53
nirjharini||s,r3,m1,d1,n1,s.|s.,n1,d1,m1,r3,s|31
shribrndavanasaranga||s,r2,m2,p,n2,s.|s.,n2,p,m2,r2,s|64
stavapriya||s,r1,g3,m2,p,d1,s.|s.,d1,p,m2,g3,s|51
rajavasyani||s,r1,g2,m2,p,d2,n3,s.|s.,d2,p,m2,g2,s|47
shulini|35|s,r3,g3,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,r3,s|
sadaksari||s,g2,r1,g2,m2,p,d2,n2,s.|s.,n2,d2,m2,g2,r1,s|46
viradivasantam||s,g3,r2,m1,s.|s.,n1,d1,m1,g3,r2,g3,r2,s|25
anandi||d2,n3,s,m2,m2,p,d2,n3,p,d2,m2,p,s.|n3,s,s,n3,p,d2,m2,p,g3,m2,d2,p|65
toduvai||s,r1,m2,d2,s.|s.,n3,p,m2,g2,s|47
pranavapriya||s,r2,m2,p,n3,s.|s.,n3,p,p,m2,g2,r2,s|57
ratnangi|2|s,r1,g1,m1,p,d1,n2,s.|s.,n2,d1,p,m1,g1,r1,s|
kuberan||s,r2,m2,p,s.|s.,d1,p,m2,r2,s|63
kokilasarasvati||s,r1,g1,m2,d2,n3,s.|s.,d2,m2,g1,r1,s|41
kamadhvajita||s,r1,m2,p,n3,d1,s.|s.,n3,d1,p,m2,g3,r1,s|51
sabhadyapi||s,r1,m2,g1,r1,p,d1,n3,s.|s.,n3,p,d1,m2,r1,g1,r1,s|39
bahumarini||s,r1,g2,m2,d2,n2,s.|s.,n2,d2,m2,g2,r1,s|46
mangaladhanyasi||s,r1,g2,m1,p,n2,s.|s.,n2,d2,p,g2,r1,s|10
hemangani||s,r1,g3,m2,d3,s.|s.,d3,m2,g3,r1,s|54
sambhramalilakara||s,r2,m1,p,d1,s.|s.,n3,d1,p,m1,g2,r2,s|21
annadarkkadhipati||s,r2,g2,m2,p,d,n,s.|s.,n,p,g2,s|59
kolli||p,d2,n3,s,r2,g3,m1,p|p,m1,g3,r2,s,n3,d2,p|29
devashraya||s,r2,m1,p,d2,s.|s.,d2,p,m1,r2,s|29
nellainayaki||s,g3,p,d1,s.|s.,n2,d1,p,m2,g3,r2,s|62
aruminkadalan||s,r1,p,m1,n2,s.|s.,n2,d1,p,m1,g3,r1,s|14
sushikam||s,r2,m1,p,d1,s.|s.,n3,p,g3,s|27
pavini||s,r1,g3,p,d1,n3,s.|s.,n3,d1,p,g3,r1,s|15
gambhiravani||s,r2,m1,p,d3,n3,s.|s.,d3,p,m1,g3,r2,g3,r2,s|30
tarapallava||s,r2,m2,g3,m2,p,n3,s.|s.,n3,d2,p,m2,g3,m2,r2,g3,r2|65
kallolam||s,r1,m1,g3,m1,p,d2,p,n3,d2|s.,n3,d2,p,m1,n3,d2,m1,g3,r1,s|17
gaurigandhari||s,m1,r1,g1,m1,p,d1,n2,d1,s.|n2,d1,p,m1,g1,r1,s|2
mohanadhvani||s,r2,g3,p,d2,s.|s.,n3,p,d2,p,g3,r2,s|29
sadhvi||s,g3,m2,d1,n2,s.|s.,n2,d1,m2,g3,s|50
shuddhabangala||s,r1,m2,p,d3,s.|s.,d3,p,m2,r1,g3,r1,s|54
tolaya||s,r1,g3,m2,p,d1,n2,s.|s.,n2,p,g3,r1,s|50
angaranga||s,r2,g3,p,d1,s.|s.,n2,p,m2,g3,s|62
bhadrasarangalila||s,r2,g2,m1,p,d2,p,n2,s.|s.,n2,d2,p,m1,r2,s|22
vedagiri||s,r2,g3,m2,p,n3,s.|s.,d1,p,m2,g3,r2,s|63
indugaulika||s,r2,g3,m1,p,d2,n2,s.|s.,d2,n2,p,d2,m1,g3,r2,m1,g3,s|28
gopikambhoji||s,r2,g2,m1,p,d2,s.|s.,n2,d2,p,m1,g2,r2,s|22
madanambari||s,g3,m1,n2,d2,n2,p,d2,n2,s.|s.,d2,p,m1,p,g3,r2,s|28
varidaranjani||s,r3,m2,p,n3,s.|s.,n3,p,m2,r3,s|72
sadvikarekha||s,r2,m1,p,n3,s.|s.,n3,d2,p,m1,g3,r2,m1,g3,s|29
dhanamanjari||s,g2,m2,d2,n2,p,d2,n2,s.|s.,n2,d2,m2,g2,r1,s|46
moksadayini||s,r2,g3,p,n1,s.|s.,n1,p,g3,r2,s|25
ganavasantam||s,r2,g2,m1,p,n2,d2,s.|s.,n2,d2,p,m1,g2,r2,s|22
hiradharini||s,g3,m2,p,d2,s.|s.,d2,p,m2,g3,s|64
usanan||s,r1,m1,p,d1,s.|s.,n3,d1,p,m1,g2,r1,s|9
tudiyanji||s,r1,g2,m2,p,d2,n3,s.|s.,n3,p,m2,g2,r1,s|47
athana||s,r2,m1,p,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
jyotiswarupini|68|s,r3,g3,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g3,r3,s|
sarathigaula||n2,s,r1,g2,m1,p,d1,n2,s.|s.,n2,p,m1,g2,r1,s|8
kurijivijaya||s,r1,m2,g1,r1,m2,p,d1,s.|s.,n3,d1,p,r1,s|39
kuntalasaranga||n3,s,r1,g3,m1,p,d2,n3|d2,p,m1,g3,r1,s,n3|17
pallavam||s,r2,m1,g2,m1,p,d2,n3,s.|s.,d2,m1,p,m1,g2,r2,s|23
somanthan||s,r2,m2,d1,n3,s.|s.,n3,p,m2,g2,r2,s|57
gitikirani||s,r2,g2,m2,p,d1,n1,s.|s.,d1,n1,d1,p,m2,g2,s|55
shuktijapriya||s,g2,m2,p,d2,s.|s.,d2,p,m2,g2,s|46
mayuramauli||s,r3,g3,m1,p,d1,n2,s.|s.,n2,p,m1,r3,s|32
shuddhagamakapriya||s,r1,g3,m2,p,d1,s.|s.,d1,p,m2,g3,r1,s|51
pinakini||s,r1,m1,p,n3,s.|s.,n3,d3,p,m1,r1,s|18
amsumali||s,r1,m1,d2,s.|s.,n2,p,m1,g2,s|10
sucharitra|67|s,r3,g3,m2,p,d1,n1,s.|s.,n1,d1,p,m2,g3,r3,s|
kannadamatta||s,g2,m1,p,d1,s.|s.,n2,d1,m1,g2,s|20
alayuta||s,r1,g2,m1,p,n3,s.|s.,n3,d2,m1,s|11
mohanam||s,r2,g3,p,d2,s.|s.,d2,p,g3,r2,s|28
svayambhutiruccadangai||s,g2,p,n3,s.|s.,n3,d2,p,m1,g2,r2,s|23
shuddhashikhamani||s,r1,g1,m2,p,d1,n3,s.|s.,d1,n3,p,m2,r1,g1,r1,s|39
tamari||s,r1,g3,m2,d1,n1,s.|s.,n1,d1,m2,g3,r1,s|49
samantajingala||s,r3,g3,m1,p,d1,n2,s.|s.,n2,p,d1,n2,p,m1,r3,g3,r3,s|32
sandanavali||s,r2,g3,m2,n3,d2,n3,s.|s.,n3,p,m2,g3,r2,s|65
parasharam||s,r1,g3,m2,d2,s.|s.,n2,p,g3,s|52
lalita||s,r1,s,m1,d1,n3,s.|s.,n3,d1,m1,g3,r1,s|15
puranirmai||s,r1,g3,p,d1,s.|s.,n3,d1,p,g3,r1,s|15
kanakagiri||s,r2,g3,m2,p,s,n3,s.|s.,n3,d3,n3,p,m2,g3,s|66
senarava||s,m1,g2,m1,p,d1,n2,s.|s.,n2,d1,p,m1,g2,r2,s|20
margapratapa||s,r2,m1,p,d2,s.|s.,n2,d2,n2,p,m1,g2,r2,m1,p,s|22
sairandhri||s,r3,p,d3,n3,s.|s.,n3,d3,p,r3,s|36
damarukapriya||s,r3,g3,p,d1,n1,s.|s.,n1,d1,p,g3,r3,s|31
bhramara||s,r2,g2,m1,d1,n1,s.|s.,n1,d1,m1,g2,r2,s|19
namohari||s,r2,g3,m2,p,d1,s.|s.,n2,p,g3,s|62
kanaka||s,g3,m1,d1,n1,s.|s.,n1,d1,m1,g3,s|13
ma-bhogakusumavali||s,r2,g3,p,d2,s.|s.,n3,p,m2,g3,s|65
shivapantuvaraali||s,r1,g2,m2,p,d1,n3,s.|s.,n3,d1,p,m2,g2,r1,s|45
nivaram||s,g3,p,d1,s.|s.,n3,d1,p,m2,g3,r1,s|51
virajantaka||s,r1,s,g3,m2,p,n3,s.|s.,n3,d1,p,m2,g3,s|51
sujaskavali||s,m1,g3,m1,p,d1,n1,s.|s.,d1,n1,d1,p,m1,g3,s|13
kumilam||s,r2,g2,m2,p,d,s.|s.,n,p,g2,r2,s|59
devagiri||s,r1,m2,p,d1,s.|s.,n3,d1,p,m2,s,r1,s|51
valakilliyar||s,r2,g2,m2,p,d2,n2,s.|s.,n2,p,g2,r2,s|58
shuddhasaranga||s,r2,g3,m1,p,d2,n3,d2,s.|s.,n3,d2,p,m1,g3,r2,s|29
visharada||s,r1,m1,p,n3,s.|s.,n3,p,m1,r1,s|15
bharmambari||s,r2,m1,d3,n3,s.|s.,n3,d3,m1,r2,s|30
oliyal||s,r2,g3,p,d1,n3,s.|s.,n3,d1,p,m2,g3,r2,s|63
kunjam||s,g2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g2,r2,s|21
gowrivelaavali||s,r2,g2,s,r2,m1,p,d2,s.|s.,n3,d2,p,m1,g2,r2,s|23
samantadipaka||s,r1,g3,m1,p,n3,s.|s.,n3,p,m1,g3,r1,s|15
kara||s,r1,m1,p,n3,s.|s.,d2,m1,g3,s|17
prastapana||s,r1,g1,r1,m2,p,d1,n2,s.|s.,d1,p,m2,g1,r1,s|38
lalitagandhari||s,r2,g2,m1,p,n2,s.|s.,n2,p,m1,g2,m1,r2,s|22
parabhrtavani||s,r2,p,d1,n2,s.|s.,n2,d1,p,r2,s|20
vidambamati||s,r2,g3,m1,p,d1,p,n3,s.|s.,n3,p,m1,g3,r2,s|27
makambhoji||s,r2,g3,m1,p,d2,n2,s.|s.,n2,d2,m1,r2,s|28
dvishamandini||s,g2,r2,g2,m1,p,d1,p,s.|s.,n2,d1,p,m1,r2,s|20
devanayaki||s,r2,m1,p,d2,s.|s.,n3,p,m1,g3,s|29
gauri||s,r1,s,p,d1,n3,s.|s.,n3,d1,p,s,r1,s|15
shrianila||s,r1,m1,p,d1,n2,s.|s.,n2,d1,m1,r1,s|14
shanavi||s,m1,p,d1,n3,s.|s.,n3,d1,p,m1,s|9
bhusanadharini||s,r3,m1,p,d2,n3,s.|s.,n3,d2,p,m1,r3,s|35
jajalavasini||s,g3,m1,p,n3,s.|s.,n3,d1,p,m1,r2,s|27
shuddhapancali||s,g3,m1,p,d2,n2,d2,s.|s.,n2,d2,p,m1,g3,r3,s|34
bhramarottari||s,r2,g2,m2,p,d2,n2,s.|s.,d2,p,m2,r2,s|58
vakulabharanar||s,r2,g2,p,d1,s.|s.,n3,p,m2,g2,r2,s|57
sindhusurati||s,r2,m1,p,n2,ss,n2,s.|s.,n2,d2,p,m1,r2,m1,g3,r2,s|28
valaji||s,g3,p,d2,n2,s.|s.,n2,d2,p,g3,s|28
deshyabegada||s,r2,g2,m1,p,s.|s.,n1,d1,m1,g2,r2,s|19
yogajyoti||s,r2,m2,p,d2,n3,s.|s.,n3,d2,p,m2,g3,r2,s|65
ragamanjari||s,r2,g3,m1,d1,s.|s.,d1,m1,g3,r2,s|25
bhandi||s,r2,p,d1,s.|p,m1,g2,r2,s,n2,p|20
kurinjichaya||s,r2,g3,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g3,r2,s|27
nayanabhusini||s,r1,g3,m2,p,n2,d2,n2,s.|s.,n2,d2,n2,p,g3,m2,g3,s|52
jagabharnam||s,r2,m2,g3,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g3,m2,r2,s|64
simhala||s,r1,g1,m2,p,d1,n1,s.|s.,n1,d1,p,m2,g1,s|37
marakatashri||s,g2,r1,m1,p,d2,s.|s.,n2,p,g2,s|10
simhasvarupini||s,g3,m2,d2,n2,s.|s.,n2,p,m2,g3,s|64
somadiparam||s,g3,m1,p,m1,d2,n3,s.|s.,d2,p,m1,g3,m1,r3,s|35
kalharu||s,r2,m1,g2,m1,p,d2,p,s.|s.,d2,p,m1,r2,s|22
dosarahitasvarupini||s,m2,p,d1,n3,s.|r2,s,n3,d1,p,m2,p|63
tridashiranjani||s,r1,g3,d1,n1,s.|s.,n1,d1,g3,r1,s|13
vasudai||s,r2,g2,p,n3,s.|s.,d1,p,m2,g2,s|57
kanakaranjani||s,g3,m2,p,s.|s.,d3,n3,p,m2,g3,r2,s|66
kumudabharanam||s,r1,g1,m2,p,d1,n2,d1,s.|s.,d1,n2,p,m2,g1,r1,s|38
hindustaniasaveri||s,r2,m1,p,d1,s.|s.,n2,d1,p,m1,p,d1,m1,p,g2,s|20
ghantaravam||m2,p,d3,n3,s,r1,g1,m2,p,g1|n3,p,m2,p,d3,n3,s,n3,p|42
sunada||s,g2,m1,p,n2,d2,n2,s.|s.,n2,d2,p,m1,g2,s|22
capaganta||s,g2,m1,p,n2|d1,p,m1,g2,r2,s,n2,s|20
naimapriya||s,r2,m2,g3,m2,d1,p,d1|s.,n3,d1,p,m2,g3,p,m2,g3,r2,s|63
suniti||s,g3,m1,p,d2,s.|s.,n2,d2,p,m1,g3,r2,s|28
kamalapati||s,g1,p,d3,n3,s.|s.,n3,d3,p,g1,s|6
ishaikadandaipada||s,r1,g3,m1,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
vadari||s,r2,g2,m2,p,n3,s.|s.,d1,p,g2,s|57
ranabherioli||s,r2,m2,d2,s.|s.,n2,p,g3,s|64
shuddhavelavali||s,r2,m1,p,n2,s.|s.,n2,d2,n2,p,m1,g2,r2,s|22
vipani||s,r2,g2,p,d2,s.|s.,n2,d2,p,m2,g2,r2,s|58
salanganata||s,r1,s,m2,p,d1,s.|s.,r1,p,s,n1,s,d1,p,m2,g1,r1,s|37
daksayani||s,r2,g3,m1,n3,d2,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
kamya||s,r1,g1,p,d2,n3,s.|s.,n3,d2,p,m1,g1,r1,s|5
sharadindumukhi||s,g3,m2,p,n2,d2,n2,p,s.|s.,n2,d2,p,m2,g3,r2,s|64
gopikamanoranjani||s,r3,g3,m2,p,n1,s.|s.,n1,p,m2,g3,r3,s|67
koi||s,r2,g2,m1,p,d2,n2,s.|s.,d2,p,g2,r2,s|22
alakadhipati||s,r1,g3,m1,p,d1,n2,s.|s.,d1,p,m1,g3,r1,s|14
prataram||s,g3,p,d2,s.|s.,n3,d2,m2,g3,r1,s|53
bhasmrti||s,g3,m2,p,d2,n3,s.|s.,d2,n3,d2,p,m2,r1,m2,g3,r1,s|53
jnanasvarupini||s,r1,g1,p,d3,s.|s.,d3,p,g1,r1,s|6
punkaram||s,r2,m2,p,d1,s.|s.,n2,p,g2,s|56
hemavahini||s,r2,p,m2,p,d2,n2,s.|s.,p,m2,g2,r2,s|58
shivanayaki||s,r2,m2,p,d1,n2,s.|s.,d1,p,m2,g3,r2,s|62
gausutapriya||s,r3,g3,m2,p,d2,n3,s.|s.,d2,p,m2,g3,m2,r3,s|71
janyatodi||s,r1,g2,m1,d1,n2,s.|s.,n2,d1,m1,g2,r1,s|8
padmakalyani||s,g3,p,n3,s.|s.,n3,d2,p,m2,g3,s|53
brndavanasaranga||s,r2,m2,p,n2,s.|s.,n2,p,m2,r2,s|64
shuddhajingala||s,g3,p,m1,d1,n3,s.|s.,n3,p,m1,g3,s|33
shivagopuram||s,g2,p,d2,s.|s.,n2,p,m2,g2,r2,s|58
purnalalita||s,r1,g1,r1,m2,p,s.|s.,n3,d2,p,m2,g1,r1,s|41
kalloladhvani||s,r1,m1,g3,m1,p,n3,d2,n3,s.|s.,n3,d2,p,m1,n3,d2,m1,g3,s,r1,s|17
annavurdi||s,r1,m2,p,n2,s.|s.,n2,p,m2,r1,s|44
yaman||d2,n3,s,r2,g3,m2,p,d2|n3,d2,p,m2,g3,m2,g3,r2,s|65
ganamurti|3|s,r1,g1,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g1,r1,s|
samantashikhamani||s,g3,m2,p,m2,d2,n2,s.|s.,n2,d2,p,g3,s|64
samantavelavali||s,r1,g2,m2,p,d1,s.|s.,n2,d1,p,m2,g2,r1,s|44
nagaghantanam||s,r1,m2,p,d1,n3,s.|s.,d1,n3,p,m2,r1,s|39
osadishapriya||s,r1,g1,d1,n1,s.|s.,n1,d1,g1,r1,s|1
dhanakapi||m1,p,d2,n2,s,r2,g3,r2,g3,m1|p,m1,g3,r2,n2,d2,p,d2,n2,s|28
jalajavasini||s,g3,m1,p,n3,s.|s.,r2,d1,p,m1,r2,s|27
indudhanyasi||s,g2,m2,d2,n2,s.|s.,n2,d2,p,d2,m2,g2,r1,s|46
japalikam||s,g3,m1,p,n2,s.|s.,n2,p,m1,g3,s,r2,s|28
kanjabhavapriya||s,r3,g3,m2,p,n2,s.|s.,n2,p,m2,g3,r3,s|68
shriranjani||s,r2,g2,m1,p,d2,n2,s.|s.,n2,d2,m1,g2,s,r2,s|22
bhramarasukhi||s,r2,g2,m2,p,d1,n3,s.|s.,d1,p,m2,g2,r2,s|57
shental||s,r2,g3,m1,p,d2,n3,s.|s.,n3,p,g3,s|29
kusumabhavani||s,r3,m2,p,s.|s.,n2,d1,m2,p,m2,r3,s|68
tamam||s,g2,m2,d1,s.|s.,n2,p,g2,r1,s|44
krpalu||s,m1,p,d1,n2,s.|s.,d1,m1,g2,r2,s|20
puspalata||s,r2,g2,m1,p,n2,s.|s.,n2,p,m1,g2,r2,s|20
jnananayaka||s,r1,m1,p,d1,s.|s.,n3,p,m1,g2,r1,s|9
candaherali||s,g3,m1,d2,n2,s.|s.,n2,d2,m1,g3,r2,s|28
sitakalyani||s,r1,g1,p,d2,n2,s.|s.,n2,d2,p,g1,r1,s|10
todu||s,r1,m2,d2,s.|s.,n3,p,m2,g2,s|47
kala||s,r2,g3,p,d1,n3,s.|s.,n3,d1,p,g3,r2,s|27
dhairyamukhi||s,r1,g2,m1,p,d1,s.|s.,n3,p,m1,p,r1,g2,r1,s|9
kanakavarali||s,r2,m1,p,n2,s.|s.,n2,d2,n2,p,m1,g2,r2,s|22
shuddhashrutiranjani||s,r3,m2,p,d1,n2,d1,s.|s.,n2,d1,p,m2,g3,m2,r3,s|68
tamohini||s,r2,g2,m1,d1,s.|s.,n2,d1,p,m1,g2,r2,s|20
totraravu||s,r1,g3,m2,p,d1,n2,s.|s.,n2,p,m2,g3,s|50
shuranam||s,g3,m1,p,s.|s.,n2,d2p,m1,g3,r2,s|28
candrikatodi||s,g2,m1,p,d1,s.|s.,d1,p,m1,g2,s|8
citramani||s,r1,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g1,r1,s|5
svarabhusani||s,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,r2,s|22
candrakantam||s,r1,g2,m1,p,n2,s.|s.,n2,d1,p,m1,g2,r1,s|8
titta||s,g2,m2,d1,n3,s.|s.,n3,d1,m2,g2,s|57
shukraprabha||s,r1,g3,m1,p,d1,n3,s.|s.,n3,d1,n3,p,m1,r1,g3,r1,m1,g3,s|15
parijata||s,r2,g3,p,d2,s.|s.,n3,d2,m1,p,g3,m1,r2,s|29
jambukriya||s,g3,r2,m1,p,n3,s.|s.,n3,p,n3,m1,g3,r2,s|29
citsvarupi||s,r2,g3,m1,p,d1,n2,s.|s.,n2,p,d1,p,m1,g3,r2,s|26
sureshvari||s,r2,g3,p,d1,n2,s.|s.,n2,d1,p,m2,p,g3,r2,s|62
sakalasvarupi||s,r1,m1,d1,s.|s.,n2,p,g2,r1,s|8
velavalayam||s,r2,g2,m2,p,d2,n2,s.|s.,d2,p,g2,s|58
calai||s,g2,m2,p,n,s.|s.,d,p,g2,r2,s|59
sampurnnanatakuranji||s,r2,g3,m1,p,d2,n2,s.|s.,n2,d2,m1,g3,r2,s|28
madhyamavarali||s,r2,g2,p,d2,n2,s.|s.,n2,d2,p,g2,r2,s|22
lalitamaruva||s,r1,g1,p,d1,n1,s.|s.,n1,d1,m2,g1,r1,s|37
kanakamandana||s,r1,g2,m1,p,d1,n2,s.|s.,d1,p,m1,p,m1,g2,r1,s|8
gauripantu||s,r1,m2,p,n3,s.|s.,n3,d1,p,m2,d1,m2,g3,r1,s|51
purvakalyani||s,r1,g3,m2,p,d2,p,s.|s.,n3,d2,p,m2,g3,r1,s|53
lavanyavati||s,r1,g2,m1,d3,n3,s.|s.,n3,d3,m1,g2,r1,s|12
natakatodi||s,r1,g2,m1,p,d2,n2,s.|s.,d2,p,m1,g2,r1,s|10
varalitilakam||s,r1,g1,m2,d1,n3,s.|s.,n3,d1,m2,g1,r1,s|39
grahanambari||s,r2,g3,m1,p,d2,n3,s.|s.,d2,n3,p,m1,g3,r2,s|29
sudalayadi||s,g3,p,d1,n2,s.|s.,n2,d1,p,g3,s|14
nasavati||s,r1,g3,m1,p,n3,s.|s.,n3,d1,p,m1,p,g3,m1,s|15
ghantaipancamam||s,r2,g3,m1,p,n2,s.|s.,n2,d1,n2,d1,p,m1,g3,s|26
katta||s,r1,m1,p,d2,n3,s.|s.,d2,p,g3,s|17
koiyyadi||s,r2,g2,m1,p,d2,n2,s.|s.,d2,p,m1,g2,s|22
punitan||s,r2,m2,p,n2,s.|s.,n2,d2,p,m2,g2,s|58
pataladhari||s,r1,g2,m2,d3,s.|s.,d3,m2,g2,r1,s|48
jalakesari||s,r1,m2,p,d1,n3,s.|s.,d1,p,m2,r1,s|45
maratarangini||s,g3,m2,d3,n3,p,n3,s.|s.,p,m2,g3,r3,s|72
saman||s,r2,g3,m1,p,n2,s.|s.,n2,p,m1,g3,r2,s|26
ganabhusani||s,r1,g3,d2,n2,s.|s.,n2,d2,m1,g3,r1,s|16
harsakapi||s,r2,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g2,r2,s|22
rajeshvari||s,r2,g2,p,n2,s.|s.,n2,d1,p,m2,g2,s|56
natyoma||s,r1,g3,m2,p,d2,n3,s.|s.,n3,d2,m2,r1,g3,m2,r1,s|53
vijayakoshala||s,r2,g3,m2,p,s.|s.,n2,p,m2,g3,s|62
gauribangala||d1,s,r1,m1,p,d1,n3|d1,p,m1,g2,r1,s,n3,d1,s|9
shivaraudram||s,r2,g3,m2,p,d2,s.|s.,n2,p,g3,s|64
kokilapancaman||p,d1,n3,s,r1,g1,r1,s.|n3,d1,p,d1,n3,s|39
ekagrani||s,r1,m2,p,d2,n2,s.|s.,n2,d2,n2,p,m2,g2,m2,r1,s|46
lasaki||s,r1,m1,p,n2,s.|s.,p,m1,g3,r1,s|14
hasamanjari||s,r1,g3,p,d1,s.|s.,n3,p,m1,r1,s|15
dhaulika||s,r1,m1,p,d1,n1,s.|s.,n1,d1,m1,g1,r1,s|1
svaracudamani||s,r2,g2,p,d2,n2,s.|s.,n2,d2,p,m1,g2,r2,s|22
samalapini||s,g1,m2,p,n1,s.|s.,n1,p,m2,g1,s|37
shribhanudipa||s,r2,g2,m1,p,d3,n3,s.|s.,n3,p,m1,r2,s|24
nilaprabha||s,r2,g3,m1,p,d2,n2,s.|s.,n2,d2,m1,p,m1,g3,r2,m1,g3,r2,s|28
varalila||s,g3,m2,d2,n2,s.|s.,n2,d2,m2,g3,r2,g3,s|64
nammazhvar||s,r2,g3,p,n2,s.|s.,n2,d1,p,m2,g3,r2,s|62
mukundapriya||s,r2,g3,s,m1,d2,n3,d2,s.|s.,n3,d2,p,m1,g3,r2,s|29
aravanaiyan||s,g2,m1,p,d2,n3,s.|s.,n3,d2,p,m1,r1,s|11
kandari||s,g2,m1,d1,n3,s.|s.,n3,d1,m1,g2,s|21
sarvavahini||s,r1,g3,m1,p,n2,s.|s.,n2,d2,p,m1,g3,r1,s|16
suryakamadhyamam||s,r2,m2,p,n2,d2,s.|s.,n2,d2,p,m2,g3,r2,s|64
mandahasini||s,r1,g3,m2,p,m2,d2,n2,s.|s.,n2,d2,p,m2,g3,m2,r1,s|52
ambanatti||s,g2,p,n2,s.|s.,n2,d2,m1,r1,s|10
sampurnakurinji||s,r2,g3,m1,p,d2,n2,s.|s.,n2,p,m1,g3,r2,s|28
tashpipala||s,r2,g3,m2,p,d2,n3,s.|s.,n3,d2,p,g3,r2,s|65
shulikai||s,r2,g3,m1,p,d2,n2,s.|s.,d2,p,m1,s|28
punnagavrali||s,r1,g1,m2,p,d2,n3|n3,d2,p,m2,g1,r1,s,n3|41
kusumasaranga||s,r2,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g2,r2,s|56
ekanayaka||s,g2,p,d1,s.|s.,n2,p,r1,s|8
usana||s,g3,p,n3,s.|s.,n3,d1,p,m1,g3,r1,s|15
vijayavardhini||s,r2,g3,m1,p,d2,n2,s.|s.,n2,d2,m1,g3,m1,s|28
dandulam||s,g2,p,n2,s.|s.,n2,d1,p,m2,g2,r1,s|44
vajracudamani||s,r1,g3,p,d1,s.|s.,n3,p,d1,p,m1,g3,r1,s|15
ardrambari||s,r1,g3,m1,p,d1,n3,s.|s.,n3,p,m1,r1,s|15
ekanika||s,m1,g3,m1,p,d1,n3,s.|s.,n3,p,m1,g3,r1,s|15
shri||s,r2,m1,p,n2,s.|s.,n2,p,d2,n2,p,m1,r2,g2,r2,s|22
tarinjakam||s,r1,g2,p,d1,n3,s.|s.,n3,d1,p,m2,g2,r1,s|45
kedam||s,r2,m1,d1,s.|s.,n3,d1,m1,g2,r2,s|21
vivardhini||s,r2,m1,p,s.|s.,n3,d2,p,m1,g3,r2,s|29
nicanam||s,r1,g3,m2,p,d1,n3,s.|s.,n3,p,m2,g3,r1,s|51
picitam||s,g3,p,n3,s.|s.,n3,d2,p,m2,g3,r1,s|53
sucaritra||s,r3,g3,m2,p,d1,n1,s.|s.,n1,d1,p,m2,g3,r3,s|67
ramapriya|52|s,r1,g3,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g3,r1,s|
karnatakakannada||s,g3,m1,d2,n3,s.|s.,d2,p,m1,g3,m1,r2,s|29
annal||s,r2,m2,p,s.|s.,n,d,p,m2,g2,r2,s|59
himaja||s,r1,g3,m2,d1,m2,p,p,n3,d1|s.,n3,d1,p,m2,g3,m2,r1,s|51
mecagandhari||s,r3,g3,m1,p,d2,n2,s.|s.,n2,d2,n2,p,m1,g3,m1,r3,s|34
chayarudra||s,r2,m1,p,m1,d2,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
vijayanagari||s,r2,g2,m2,p,d2,s.|s.,d2,p,p,m2,g2,r2,s|59
tittam||s,r1,m2,p,n2,s.|s.,d2,p,g2,s|46
shrikaramukha||s,r1,g3,m1,p,d2,n3,s.|s.,d2,p,g3,s|17
madhuradhvani||s,g2,m1,d2,n2,s.|s.,n2,d2,m1,g2,s|22
anuruoli||s,r2,g3,m2,p,d2,n2,s.|s.,d2,p,m2,g3,r2,s|64
pinjakan||s,r2,m2,p,n3,s.|s.,n3,p,m2,r2,s|57
sauryavardhini||s,r2,p,d2,n2,s.|s.,n2,d2,p,m2,g2,r2,s|58
divyatarangini||s,r1,g3,m1,p,s.|s.,n3,d2,p,m1,g3,r1,s|17
ganitavinodini||s,g2,m1,p,n3,s.|s.,n3,d1,p,m1,g2,r2,s|21
allagadri||s,g2,m1,d2,s.|s.,n3,d2,m1,g2,r1,s|11
velavali||s,r2,m1,p,d2,s.|s.,n3,d2,p,m1,g2,r2,s|23
cakramanjari||s,r2,g2,m2,d1,p,d1,n2,s.|s.,d1,p,m2,r2,s|56
mohanakalyani||s,r2,g3,p,d2,s.|s.,n3,d2,p,m2,g3,r2,s|65
indirapriya||s,g2,r2,m1,p,n3,d3,n3,s.|s.,n3,d3,p,m1,g2,r2,s|24
dharanimanohari||s,r2,g3,m1,p,n3,p,s.|s.,n3,d2,m1,p,m1,g3,m1,r2,s|29
